"CODIGO_MACRO","NOME_MACRO","CODIGO_UF","UF","NOME_UF","CODIGO_MESO","NOME_MESO","CODIGO_MICRO","NOME_MICRO","COD_MUN_TSE","COD_MUN_IBGE","NOME_MUNICIPIO"
"03","SUDESTE","35","SP","SÃO PAULO","09","MARÍLIA","038","MARÍLIA","69019","3540002","POMPÉIA"
"03","SUDESTE","35","SP","SÃO PAULO","04","BAURU","020","BAURU","69035","3540101","PONGAÍ"
"03","SUDESTE","35","SP","SÃO PAULO","02","RIBEIRÃO PRETO","014","RIBEIRÃO PRETO","69051","3540200","PONTAL"
"03","SUDESTE","35","SP","SÃO PAULO","01","SÃO JOSÉ DO RIO PRETO","001","JALES","61808","3540259","PONTALINDA"
"03","SUDESTE","35","SP","SÃO PAULO","01","SÃO JOSÉ DO RIO PRETO","003","VOTUPORANGA","69078","3540309","PONTES GESTAL"
"03","SUDESTE","35","SP","SÃO PAULO","01","SÃO JOSÉ DO RIO PRETO","001","JALES","69094","3540408","POPULINA"
"03","SUDESTE","35","SP","SÃO PAULO","11","ITAPETININGA","043","TATUÍ","69116","3540507","PORANGABA"
"03","SUDESTE","35","SP","SÃO PAULO","12","MACRO METROPOLITANA PAULISTA","046","SOROCABA","69132","3540606","PORTO FELIZ"
"03","SUDESTE","35","SP","SÃO PAULO","07","CAMPINAS","029","PIRASSUNUNGA","69159","3540705","PORTO FERREIRA"
"03","SUDESTE","35","SP","SÃO PAULO","13","VALE DO PARAÍBA PAULISTA","051","GUARATINGUETÁ","61565","3540754","POTIM"
"03","SUDESTE","35","SP","SÃO PAULO","01","SÃO JOSÉ DO RIO PRETO","004","SÃO JOSÉ DO RIO PRETO","69175","3540804","POTIRENDABA"
"03","SUDESTE","35","SP","SÃO PAULO","15","METROPOLITANA DE SÃO PAULO","062","MOGI DAS CRUZES","68977","3539806","POÁ"
"03","SUDESTE","35","SP","SÃO PAULO","08","PRESIDENTE PRUDENTE","035","ADAMANTINA","62120","3540853","PRACINHA"
"03","SUDESTE","35","SP","SÃO PAULO","02","RIBEIRÃO PRETO","014","RIBEIRÃO PRETO","69191","3540903","PRADÓPOLIS"
"03","SUDESTE","35","SP","SÃO PAULO","15","METROPOLITANA DE SÃO PAULO","063","SANTOS","69213","3541000","PRAIA GRANDE"
"03","SUDESTE","35","SP","SÃO PAULO","04","BAURU","023","BOTUCATU","62146","3541059","PRATÂNIA"
"03","SUDESTE","35","SP","SÃO PAULO","04","BAURU","020","BAURU","69230","3541109","PRESIDENTE ALVES"
"03","SUDESTE","35","SP","SÃO PAULO","08","PRESIDENTE PRUDENTE","036","PRESIDENTE PRUDENTE","69256","3541208","PRESIDENTE BERNARDES"
"03","SUDESTE","35","SP","SÃO PAULO","08","PRESIDENTE PRUDENTE","036","PRESIDENTE PRUDENTE","69272","3541307","PRESIDENTE EPITÁCIO"
"03","SUDESTE","35","SP","SÃO PAULO","08","PRESIDENTE PRUDENTE","036","PRESIDENTE PRUDENTE","69299","3541406","PRESIDENTE PRUDENTE"
"03","SUDESTE","35","SP","SÃO PAULO","08","PRESIDENTE PRUDENTE","036","PRESIDENTE PRUDENTE","69310","3541505","PRESIDENTE VENCESLAU"
"03","SUDESTE","35","SP","SÃO PAULO","04","BAURU","019","LINS","69337","3541604","PROMISSÃO"
"03","SUDESTE","35","SP","SÃO PAULO","11","ITAPETININGA","043","TATUÍ","62162","3541653","QUADRA"
"03","SUDESTE","35","SP","SÃO PAULO","10","ASSIS","039","ASSIS","69353","3541703","QUATÁ"
"03","SUDESTE","35","SP","SÃO PAULO","09","MARÍLIA","037","TUPÃ","69370","3541802","QUEIROZ"
"03","SUDESTE","35","SP","SÃO PAULO","13","VALE DO PARAÍBA PAULISTA","051","GUARATINGUETÁ","69396","3541901","QUELUZ"
"03","SUDESTE","35","SP","SÃO PAULO","09","MARÍLIA","037","TUPÃ","69418","3542008","QUINTANA"
"03","SUDESTE","35","SP","SÃO PAULO","06","PIRACICABA","028","PIRACICABA","69434","3542107","RAFARD"
"03","SUDESTE","35","SP","SÃO PAULO","08","PRESIDENTE PRUDENTE","036","PRESIDENTE PRUDENTE","69450","3542206","RANCHARIA"
"03","SUDESTE","35","SP","SÃO PAULO","13","VALE DO PARAÍBA PAULISTA","053","PARAIBUNA/PARAITINGA","69477","3542305","REDENÇÃO DA SERRA"
"03","SUDESTE","35","SP","SÃO PAULO","08","PRESIDENTE PRUDENTE","036","PRESIDENTE PRUDENTE","69493","3542404","REGENTE FEIJÓ"
"03","SUDESTE","35","SP","SÃO PAULO","04","BAURU","020","BAURU","69515","3542503","REGINÓPOLIS"
"03","SUDESTE","35","SP","SÃO PAULO","14","LITORAL SUL PAULISTA","055","REGISTRO","69531","3542602","REGISTRO"
"03","SUDESTE","35","SP","SÃO PAULO","02","RIBEIRÃO PRETO","012","FRANCA","69558","3542701","RESTINGA"
"03","SUDESTE","35","SP","SÃO PAULO","11","ITAPETININGA","044","CAPÃO BONITO","69574","3542800","RIBEIRA"
"03","SUDESTE","35","SP","SÃO PAULO","05","ARARAQUARA","025","SÃO CARLOS","69590","3542909","RIBEIRÃO BONITO"
"03","SUDESTE","35","SP","SÃO PAULO","11","ITAPETININGA","044","CAPÃO BONITO","69612","3543006","RIBEIRÃO BRANCO"
"03","SUDESTE","35","SP","SÃO PAULO","02","RIBEIRÃO PRETO","012","FRANCA","69639","3543105","RIBEIRÃO CORRENTE"
"03","SUDESTE","35","SP","SÃO PAULO","10","ASSIS","040","OURINHOS","69655","3543204","RIBEIRÃO DO SUL"
"03","SUDESTE","35","SP","SÃO PAULO","08","PRESIDENTE PRUDENTE","036","PRESIDENTE PRUDENTE","62421","3543238","RIBEIRÃO DOS ÍNDIOS"
"03","SUDESTE","35","SP","SÃO PAULO","11","ITAPETININGA","044","CAPÃO BONITO","61700","3543253","RIBEIRÃO GRANDE"
"03","SUDESTE","35","SP","SÃO PAULO","15","METROPOLITANA DE SÃO PAULO","061","SÃO PAULO","69671","3543303","RIBEIRÃO PIRES"
"03","SUDESTE","35","SP","SÃO PAULO","02","RIBEIRÃO PRETO","014","RIBEIRÃO PRETO","69698","3543402","RIBEIRÃO PRETO"
"03","SUDESTE","35","SP","SÃO PAULO","02","RIBEIRÃO PRETO","012","FRANCA","69736","3543600","RIFAINA"
"03","SUDESTE","35","SP","SÃO PAULO","05","ARARAQUARA","024","ARARAQUARA","69752","3543709","RINCÃO"
"03","SUDESTE","35","SP","SÃO PAULO","08","PRESIDENTE PRUDENTE","035","ADAMANTINA","69779","3543808","RINÓPOLIS"
"03","SUDESTE","35","SP","SÃO PAULO","06","PIRACICABA","026","RIO CLARO","69795","3543907","RIO CLARO"
"03","SUDESTE","35","SP","SÃO PAULO","06","PIRACICABA","028","PIRACICABA","69817","3544004","RIO DAS PEDRAS"
"03","SUDESTE","35","SP","SÃO PAULO","15","METROPOLITANA DE SÃO PAULO","061","SÃO PAULO","69833","3544103","RIO GRANDE DA SERRA"
"03","SUDESTE","35","SP","SÃO PAULO","01","SÃO JOSÉ DO RIO PRETO","003","VOTUPORANGA","69850","3544202","RIOLÂNDIA"
"03","SUDESTE","35","SP","SÃO PAULO","11","ITAPETININGA","041","ITAPEVA","69710","3543501","RIVERSUL"
"03","SUDESTE","35","SP","SÃO PAULO","08","PRESIDENTE PRUDENTE","036","PRESIDENTE PRUDENTE","61166","3544251","ROSANA"
"03","SUDESTE","35","SP","SÃO PAULO","13","VALE DO PARAÍBA PAULISTA","051","GUARATINGUETÁ","69876","3544301","ROSEIRA"
"03","SUDESTE","35","SP","SÃO PAULO","01","SÃO JOSÉ DO RIO PRETO","001","JALES","69914","3544509","RUBINÉIA"
"03","SUDESTE","35","SP","SÃO PAULO","03","ARAÇATUBA","017","ARAÇATUBA","69892","3544400","RUBIÁCEA"
"03","SUDESTE","35","SP","SÃO PAULO","04","BAURU","019","LINS","69930","3544608","SABINO"
"03","SUDESTE","35","SP","SÃO PAULO","08","PRESIDENTE PRUDENTE","035","ADAMANTINA","69957","3544707","SAGRES"
"03","SUDESTE","35","SP","SÃO PAULO","01","SÃO JOSÉ DO RIO PRETO","008","NOVO HORIZONTE","69973","3544806","SALES"
"03","SUDESTE","35","SP","SÃO PAULO","02","RIBEIRÃO PRETO","010","SÃO JOAQUIM DA BARRA","69990","3544905","SALES OLIVEIRA"
"03","SUDESTE","35","SP","SÃO PAULO","15","METROPOLITANA DE SÃO PAULO","062","MOGI DAS CRUZES","70017","3545001","SALESÓPOLIS"
"03","SUDESTE","35","SP","SÃO PAULO","08","PRESIDENTE PRUDENTE","035","ADAMANTINA","70033","3545100","SALMOURÃO"
"03","SUDESTE","35","SP","SÃO PAULO","06","PIRACICABA","028","PIRACICABA","61441","3545159","SALTINHO"
"03","SUDESTE","35","SP","SÃO PAULO","12","MACRO METROPOLITANA PAULISTA","046","SOROCABA","70050","3545209","SALTO"
"03","SUDESTE","35","SP","SÃO PAULO","12","MACRO METROPOLITANA PAULISTA","046","SOROCABA","70076","3545308","SALTO DE PIRAPORA"
"03","SUDESTE","35","SP","SÃO PAULO","10","ASSIS","040","OURINHOS","70092","3545407","SALTO GRANDE"
"03","SUDESTE","35","SP","SÃO PAULO","08","PRESIDENTE PRUDENTE","036","PRESIDENTE PRUDENTE","70114","3545506","SANDOVALINA"
"03","SUDESTE","35","SP","SÃO PAULO","01","SÃO JOSÉ DO RIO PRETO","005","CATANDUVA","70130","3545605","SANTA ADÉLIA"
"03","SUDESTE","35","SP","SÃO PAULO","01","SÃO JOSÉ DO RIO PRETO","001","JALES","70157","3545704","SANTA ALBERTINA"
"03","SUDESTE","35","SP","SÃO PAULO","13","VALE DO PARAÍBA PAULISTA","050","SÃO JOSÉ DOS CAMPOS","70211","3546009","SANTA BRANCA"
"03","SUDESTE","35","SP","SÃO PAULO","07","CAMPINAS","032","CAMPINAS","70173","3545803","SANTA BÁRBARA D OESTE"
"03","SUDESTE","35","SP","SÃO PAULO","01","SÃO JOSÉ DO RIO PRETO","001","JALES","70238","3546108","SANTA CLARA D OESTE"
"03","SUDESTE","35","SP","SÃO PAULO","06","PIRACICABA","027","LIMEIRA","70254","3546207","SANTA CRUZ DA CONCEIÇÃO"
"03","SUDESTE","35","SP","SÃO PAULO","02","RIBEIRÃO PRETO","015","BATATAIS","62189","3546256","SANTA CRUZ DA ESPERANÇA"
"03","SUDESTE","35","SP","SÃO PAULO","07","CAMPINAS","029","PIRASSUNUNGA","70270","3546306","SANTA CRUZ DAS PALMEIRAS"
"03","SUDESTE","35","SP","SÃO PAULO","10","ASSIS","040","OURINHOS","70297","3546405","SANTA CRUZ DO RIO PARDO"
"03","SUDESTE","35","SP","SÃO PAULO","02","RIBEIRÃO PRETO","013","JABOTICABAL","70319","3546504","SANTA ERNESTINA"
"03","SUDESTE","35","SP","SÃO PAULO","01","SÃO JOSÉ DO RIO PRETO","001","JALES","70335","3546603","SANTA FÉ DO SUL"
"03","SUDESTE","35","SP","SÃO PAULO","06","PIRACICABA","027","LIMEIRA","70351","3546702","SANTA GERTRUDES"
"03","SUDESTE","35","SP","SÃO PAULO","15","METROPOLITANA DE SÃO PAULO","059","GUARULHOS","70378","3546801","SANTA ISABEL"
"03","SUDESTE","35","SP","SÃO PAULO","05","ARARAQUARA","024","ARARAQUARA","70394","3546900","SANTA LÚCIA"
"03","SUDESTE","35","SP","SÃO PAULO","06","PIRACICABA","028","PIRACICABA","70416","3547007","SANTA MARIA DA SERRA"
"03","SUDESTE","35","SP","SÃO PAULO","08","PRESIDENTE PRUDENTE","034","DRACENA","70432","3547106","SANTA MERCEDES"
"03","SUDESTE","35","SP","SÃO PAULO","01","SÃO JOSÉ DO RIO PRETO","001","JALES","70491","3547403","SANTA RITA D OESTE"
"03","SUDESTE","35","SP","SÃO PAULO","02","RIBEIRÃO PRETO","014","RIBEIRÃO PRETO","70513","3547502","SANTA RITA DO PASSA QUATRO"
"03","SUDESTE","35","SP","SÃO PAULO","02","RIBEIRÃO PRETO","014","RIBEIRÃO PRETO","70530","3547601","SANTA ROSA DE VITERBO"
"03","SUDESTE","35","SP","SÃO PAULO","01","SÃO JOSÉ DO RIO PRETO","001","JALES","62200","3547650","SANTA SALETE"
"03","SUDESTE","35","SP","SÃO PAULO","01","SÃO JOSÉ DO RIO PRETO","001","JALES","70459","3547205","SANTANA DA PONTE PENSA"
"03","SUDESTE","35","SP","SÃO PAULO","15","METROPOLITANA DE SÃO PAULO","057","OSASCO","70475","3547304","SANTANA DE PARNAÍBA"
"03","SUDESTE","35","SP","SÃO PAULO","08","PRESIDENTE PRUDENTE","036","PRESIDENTE PRUDENTE","70556","3547700","SANTO ANASTÁCIO"
"03","SUDESTE","35","SP","SÃO PAULO","15","METROPOLITANA DE SÃO PAULO","061","SÃO PAULO","70572","3547809","SANTO ANDRÉ"
"03","SUDESTE","35","SP","SÃO PAULO","02","RIBEIRÃO PRETO","015","BATATAIS","70599","3547908","SANTO ANTÔNIO DA ALEGRIA"
"03","SUDESTE","35","SP","SÃO PAULO","07","CAMPINAS","031","MOGI MIRIM","70610","3548005","SANTO ANTÔNIO DE POSSE"
"03","SUDESTE","35","SP","SÃO PAULO","03","ARAÇATUBA","017","ARAÇATUBA","61328","3548054","SANTO ANTÔNIO DO ARACANGUÁ"
"03","SUDESTE","35","SP","SÃO PAULO","07","CAMPINAS","030","SÃO JOÃO DA BOA VISTA","70637","3548104","SANTO ANTÔNIO DO JARDIM"
"03","SUDESTE","35","SP","SÃO PAULO","13","VALE DO PARAÍBA PAULISTA","049","CAMPOS DO JORDÃO","70653","3548203","SANTO ANTÔNIO DO PINHAL"
"03","SUDESTE","35","SP","SÃO PAULO","08","PRESIDENTE PRUDENTE","036","PRESIDENTE PRUDENTE","70670","3548302","SANTO EXPEDITO"
"03","SUDESTE","35","SP","SÃO PAULO","15","METROPOLITANA DE SÃO PAULO","063","SANTOS","70718","3548500","SANTOS"
"03","SUDESTE","35","SP","SÃO PAULO","03","ARAÇATUBA","018","BIRIGUI","70696","3548401","SANTÓPOLIS DO AGUAPEÍ"
"03","SUDESTE","35","SP","SÃO PAULO","12","MACRO METROPOLITANA PAULISTA","046","SOROCABA","71234","3551108","SARAPUÍ"
"03","SUDESTE","35","SP","SÃO PAULO","10","ASSIS","040","OURINHOS","71250","3551207","SARUTAIÁ"
"03","SUDESTE","35","SP","SÃO PAULO","01","SÃO JOSÉ DO RIO PRETO","007","NHANDEARA","71277","3551306","SEBASTIANÓPOLIS DO SUL"
"03","SUDESTE","35","SP","SÃO PAULO","02","RIBEIRÃO PRETO","014","RIBEIRÃO PRETO","71293","3551405","SERRA AZUL"
"03","SUDESTE","35","SP","SÃO PAULO","07","CAMPINAS","033","AMPARO","71331","3551603","SERRA NEGRA"
"03","SUDESTE","35","SP","SÃO PAULO","02","RIBEIRÃO PRETO","014","RIBEIRÃO PRETO","71315","3551504","SERRANA"
"03","SUDESTE","35","SP","SÃO PAULO","02","RIBEIRÃO PRETO","014","RIBEIRÃO PRETO","71358","3551702","SERTÃOZINHO"
"03","SUDESTE","35","SP","SÃO PAULO","14","LITORAL SUL PAULISTA","055","REGISTRO","71374","3551801","SETE BARRAS"
"03","SUDESTE","35","SP","SÃO PAULO","01","SÃO JOSÉ DO RIO PRETO","005","CATANDUVA","71390","3551900","SEVERÍNIA"
"03","SUDESTE","35","SP","SÃO PAULO","13","VALE DO PARAÍBA PAULISTA","052","BANANAL","71412","3552007","SILVEIRAS"
"03","SUDESTE","35","SP","SÃO PAULO","07","CAMPINAS","033","AMPARO","71439","3552106","SOCORRO"
"03","SUDESTE","35","SP","SÃO PAULO","12","MACRO METROPOLITANA PAULISTA","046","SOROCABA","71455","3552205","SOROCABA"
"03","SUDESTE","35","SP","SÃO PAULO","03","ARAÇATUBA","016","ANDRADINA","71471","3552304","SUD MENNUCCI"
"03","SUDESTE","35","SP","SÃO PAULO","07","CAMPINAS","032","CAMPINAS","71498","3552403","SUMARÉ"
"03","SUDESTE","35","SP","SÃO PAULO","15","METROPOLITANA DE SÃO PAULO","062","MOGI DAS CRUZES","71510","3552502","SUZANO"
"03","SUDESTE","35","SP","SÃO PAULO","03","ARAÇATUBA","016","ANDRADINA","61301","3552551","SUZANÁPOLIS"
"03","SUDESTE","35","SP","SÃO PAULO","13","VALE DO PARAÍBA PAULISTA","049","CAMPOS DO JORDÃO","70734","3548609","SÃO BENTO DO SAPUCAÍ"
"03","SUDESTE","35","SP","SÃO PAULO","15","METROPOLITANA DE SÃO PAULO","061","SÃO PAULO","70750","3548708","SÃO BERNARDO DO CAMPO"
"03","SUDESTE","35","SP","SÃO PAULO","15","METROPOLITANA DE SÃO PAULO","061","SÃO PAULO","70777","3548807","SÃO CAETANO DO SUL"
"03","SUDESTE","35","SP","SÃO PAULO","05","ARARAQUARA","025","SÃO CARLOS","70793","3548906","SÃO CARLOS"
"03","SUDESTE","35","SP","SÃO PAULO","01","SÃO JOSÉ DO RIO PRETO","001","JALES","70815","3549003","SÃO FRANCISCO"
"03","SUDESTE","35","SP","SÃO PAULO","02","RIBEIRÃO PRETO","010","SÃO JOAQUIM DA BARRA","70890","3549409","SÃO JOAQUIM DA BARRA"
"03","SUDESTE","35","SP","SÃO PAULO","02","RIBEIRÃO PRETO","012","FRANCA","70912","3549508","SÃO JOSÉ DA BELA VISTA"
"03","SUDESTE","35","SP","SÃO PAULO","13","VALE DO PARAÍBA PAULISTA","052","BANANAL","70939","3549607","SÃO JOSÉ DO BARREIRO"
"03","SUDESTE","35","SP","SÃO PAULO","07","CAMPINAS","030","SÃO JOÃO DA BOA VISTA","70955","3549706","SÃO JOSÉ DO RIO PARDO"
"03","SUDESTE","35","SP","SÃO PAULO","01","SÃO JOSÉ DO RIO PRETO","004","SÃO JOSÉ DO RIO PRETO","70971","3549805","SÃO JOSÉ DO RIO PRETO"
"03","SUDESTE","35","SP","SÃO PAULO","13","VALE DO PARAÍBA PAULISTA","050","SÃO JOSÉ DOS CAMPOS","70998","3549904","SÃO JOSÉ DOS CAMPOS"
"03","SUDESTE","35","SP","SÃO PAULO","07","CAMPINAS","030","SÃO JOÃO DA BOA VISTA","70831","3549102","SÃO JOÃO DA BOA VISTA"
"03","SUDESTE","35","SP","SÃO PAULO","01","SÃO JOSÉ DO RIO PRETO","002","FERNANDÓPOLIS","70858","3549201","SÃO JOÃO DAS DUAS PONTES"
"03","SUDESTE","35","SP","SÃO PAULO","01","SÃO JOSÉ DO RIO PRETO","006","AURIFLAMA","61883","3549250","SÃO JOÃO DE IRACEMA"
"03","SUDESTE","35","SP","SÃO PAULO","08","PRESIDENTE PRUDENTE","034","DRACENA","70874","3549300","SÃO JOÃO DO PAU D ALHO"
"03","SUDESTE","35","SP","SÃO PAULO","15","METROPOLITANA DE SÃO PAULO","060","ITAPECERICA DA SERRA","61905","3549953","SÃO LOURENÇO DA SERRA"
"03","SUDESTE","35","SP","SÃO PAULO","13","VALE DO PARAÍBA PAULISTA","053","PARAIBUNA/PARAITINGA","71013","3550001","SÃO LUÍS DO PARAITINGA"
"03","SUDESTE","35","SP","SÃO PAULO","04","BAURU","023","BOTUCATU","71030","3550100","SÃO MANUEL"
"03","SUDESTE","35","SP","SÃO PAULO","12","MACRO METROPOLITANA PAULISTA","045","PIEDADE","71056","3550209","SÃO MIGUEL ARCANJO"
"03","SUDESTE","35","SP","SÃO PAULO","15","METROPOLITANA DE SÃO PAULO","061","SÃO PAULO","71072","3550308","SÃO PAULO"
"03","SUDESTE","35","SP","SÃO PAULO","06","PIRACICABA","028","PIRACICABA","71099","3550407","SÃO PEDRO"
"03","SUDESTE","35","SP","SÃO PAULO","10","ASSIS","040","OURINHOS","71110","3550506","SÃO PEDRO DO TURVO"
"03","SUDESTE","35","SP","SÃO PAULO","12","MACRO METROPOLITANA PAULISTA","046","SOROCABA","71137","3550605","SÃO ROQUE"
"03","SUDESTE","35","SP","SÃO PAULO","13","VALE DO PARAÍBA PAULISTA","054","CARAGUATATUBA","71153","3550704","SÃO SEBASTIÃO"
"03","SUDESTE","35","SP","SÃO PAULO","07","CAMPINAS","030","SÃO JOÃO DA BOA VISTA","71170","3550803","SÃO SEBASTIÃO DA GRAMA"
"03","SUDESTE","35","SP","SÃO PAULO","02","RIBEIRÃO PRETO","014","RIBEIRÃO PRETO","71196","3550902","SÃO SIMÃO"
"03","SUDESTE","35","SP","SÃO PAULO","15","METROPOLITANA DE SÃO PAULO","063","SANTOS","71218","3551009","SÃO VICENTE"
"03","SUDESTE","35","SP","SÃO PAULO","01","SÃO JOSÉ DO RIO PRETO","005","CATANDUVA","71536","3552601","TABAPUÃ"
"03","SUDESTE","35","SP","SÃO PAULO","05","ARARAQUARA","024","ARARAQUARA","71552","3552700","TABATINGA"
"03","SUDESTE","35","SP","SÃO PAULO","15","METROPOLITANA DE SÃO PAULO","060","ITAPECERICA DA SERRA","71579","3552809","TABOÃO DA SERRA"
"03","SUDESTE","35","SP","SÃO PAULO","08","PRESIDENTE PRUDENTE","036","PRESIDENTE PRUDENTE","71595","3552908","TACIBA"
"03","SUDESTE","35","SP","SÃO PAULO","10","ASSIS","040","OURINHOS","71617","3553005","TAGUAÍ"
"03","SUDESTE","35","SP","SÃO PAULO","02","RIBEIRÃO PRETO","013","JABOTICABAL","71633","3553104","TAIAÇU"
"03","SUDESTE","35","SP","SÃO PAULO","02","RIBEIRÃO PRETO","013","JABOTICABAL","71650","3553203","TAIÚVA"
"03","SUDESTE","35","SP","SÃO PAULO","07","CAMPINAS","030","SÃO JOÃO DA BOA VISTA","71676","3553302","TAMBAÚ"
"03","SUDESTE","35","SP","SÃO PAULO","01","SÃO JOSÉ DO RIO PRETO","004","SÃO JOSÉ DO RIO PRETO","71692","3553401","TANABI"
"03","SUDESTE","35","SP","SÃO PAULO","07","CAMPINAS","030","SÃO JOÃO DA BOA VISTA","71730","3553609","TAPIRATIBA"
"03","SUDESTE","35","SP","SÃO PAULO","12","MACRO METROPOLITANA PAULISTA","045","PIEDADE","71714","3553500","TAPIRAÍ"
"03","SUDESTE","35","SP","SÃO PAULO","02","RIBEIRÃO PRETO","013","JABOTICABAL","62260","3553658","TAQUARAL"
"03","SUDESTE","35","SP","SÃO PAULO","02","RIBEIRÃO PRETO","013","JABOTICABAL","71757","3553708","TAQUARITINGA"
"03","SUDESTE","35","SP","SÃO PAULO","11","ITAPETININGA","041","ITAPEVA","71773","3553807","TAQUARITUBA"
"03","SUDESTE","35","SP","SÃO PAULO","11","ITAPETININGA","041","ITAPEVA","61840","3553856","TAQUARIVAÍ"
"03","SUDESTE","35","SP","SÃO PAULO","08","PRESIDENTE PRUDENTE","036","PRESIDENTE PRUDENTE","71790","3553906","TARABAI"
"03","SUDESTE","35","SP","SÃO PAULO","10","ASSIS","039","ASSIS","61042","3553955","TARUMÃ"
"03","SUDESTE","35","SP","SÃO PAULO","11","ITAPETININGA","043","TATUÍ","71811","3554003","TATUÍ"
"03","SUDESTE","35","SP","SÃO PAULO","13","VALE DO PARAÍBA PAULISTA","050","SÃO JOSÉ DOS CAMPOS","71838","3554102","TAUBATÉ"
"03","SUDESTE","35","SP","SÃO PAULO","10","ASSIS","040","OURINHOS","71854","3554201","TEJUPÁ"
"03","SUDESTE","35","SP","SÃO PAULO","08","PRESIDENTE PRUDENTE","036","PRESIDENTE PRUDENTE","71870","3554300","TEODORO SAMPAIO"
"03","SUDESTE","35","SP","SÃO PAULO","02","RIBEIRÃO PRETO","013","JABOTICABAL","71897","3554409","TERRA ROXA"
"03","SUDESTE","35","SP","SÃO PAULO","06","PIRACICABA","028","PIRACICABA","71919","3554508","TIETÊ"
"03","SUDESTE","35","SP","SÃO PAULO","10","ASSIS","040","OURINHOS","71935","3554607","TIMBURI"
"03","SUDESTE","35","SP","SÃO PAULO","11","ITAPETININGA","043","TATUÍ","62049","3554656","TORRE DE PEDRA"
"03","SUDESTE","35","SP","SÃO PAULO","06","PIRACICABA","026","RIO CLARO","71951","3554706","TORRINHA"
"03","SUDESTE","35","SP","SÃO PAULO","05","ARARAQUARA","024","ARARAQUARA","62448","3554755","TRABIJU"
"03","SUDESTE","35","SP","SÃO PAULO","13","VALE DO PARAÍBA PAULISTA","050","SÃO JOSÉ DOS CAMPOS","71978","3554805","TREMEMBÉ"
"03","SUDESTE","35","SP","SÃO PAULO","01","SÃO JOSÉ DO RIO PRETO","001","JALES","71994","3554904","TRÊS FRONTEIRAS"
"03","SUDESTE","35","SP","SÃO PAULO","12","MACRO METROPOLITANA PAULISTA","048","BRAGANÇA PAULISTA","61620","3554953","TUIUTI"
"03","SUDESTE","35","SP","SÃO PAULO","08","PRESIDENTE PRUDENTE","034","DRACENA","72036","3555109","TUPI PAULISTA"
"03","SUDESTE","35","SP","SÃO PAULO","09","MARÍLIA","037","TUPÃ","72010","3555000","TUPÃ"
"03","SUDESTE","35","SP","SÃO PAULO","03","ARAÇATUBA","018","BIRIGUI","72052","3555208","TURIÚBA"
"03","SUDESTE","35","SP","SÃO PAULO","01","SÃO JOSÉ DO RIO PRETO","002","FERNANDÓPOLIS","72079","3555307","TURMALINA"
"03","SUDESTE","35","SP","SÃO PAULO","01","SÃO JOSÉ DO RIO PRETO","004","SÃO JOSÉ DO RIO PRETO","61468","3555356","UBARANA"
"03","SUDESTE","35","SP","SÃO PAULO","13","VALE DO PARAÍBA PAULISTA","054","CARAGUATATUBA","72095","3555406","UBATUBA"
"03","SUDESTE","35","SP","SÃO PAULO","04","BAURU","020","BAURU","72117","3555505","UBIRAJARA"
"03","SUDESTE","35","SP","SÃO PAULO","01","SÃO JOSÉ DO RIO PRETO","004","SÃO JOSÉ DO RIO PRETO","72133","3555604","UCHOA"
"03","SUDESTE","35","SP","SÃO PAULO","01","SÃO JOSÉ DO RIO PRETO","007","NHANDEARA","72150","3555703","UNIÃO PAULISTA"
"03","SUDESTE","35","SP","SÃO PAULO","04","BAURU","020","BAURU","72192","3555901","URU"
"03","SUDESTE","35","SP","SÃO PAULO","01","SÃO JOSÉ DO RIO PRETO","008","NOVO HORIZONTE","72214","3556008","URUPÊS"
"03","SUDESTE","35","SP","SÃO PAULO","01","SÃO JOSÉ DO RIO PRETO","001","JALES","72176","3555802","URÂNIA"
"03","SUDESTE","35","SP","SÃO PAULO","01","SÃO JOSÉ DO RIO PRETO","003","VOTUPORANGA","72230","3556107","VALENTIM GENTIL"
"03","SUDESTE","35","SP","SÃO PAULO","07","CAMPINAS","032","CAMPINAS","72257","3556206","VALINHOS"
"03","SUDESTE","35","SP","SÃO PAULO","03","ARAÇATUBA","017","ARAÇATUBA","72273","3556305","VALPARAÍSO"
"03","SUDESTE","35","SP","SÃO PAULO","12","MACRO METROPOLITANA PAULISTA","048","BRAGANÇA PAULISTA","61549","3556354","VARGEM"
"03","SUDESTE","35","SP","SÃO PAULO","07","CAMPINAS","030","SÃO JOÃO DA BOA VISTA","72311","3556404","VARGEM GRANDE DO SUL"
"03","SUDESTE","35","SP","SÃO PAULO","15","METROPOLITANA DE SÃO PAULO","060","ITAPECERICA DA SERRA","72737","3556453","VARGEM GRANDE PAULISTA"
"03","SUDESTE","35","SP","SÃO PAULO","09","MARÍLIA","038","MARÍLIA","72354","3556602","VERA CRUZ"
"03","SUDESTE","35","SP","SÃO PAULO","07","CAMPINAS","032","CAMPINAS","72370","3556701","VINHEDO"
"03","SUDESTE","35","SP","SÃO PAULO","02","RIBEIRÃO PRETO","013","JABOTICABAL","72397","3556800","VIRADOURO"
"03","SUDESTE","35","SP","SÃO PAULO","02","RIBEIRÃO PRETO","013","JABOTICABAL","72419","3556909","VISTA ALEGRE DO ALTO"
"03","SUDESTE","35","SP","SÃO PAULO","01","SÃO JOSÉ DO RIO PRETO","001","JALES","62227","3556958","VITÓRIA BRASIL"
